Vote_ID,Voter_ID,Candidate_ID,Title
10343,2972,43,GOVERNOR
10344,2972,48,SENATOR
10345,2972,15,MAYOR
10346,2972,56,STATE_REP
10347,2973,38,PRESIDENT
10348,2973,43,GOVERNOR
10349,2973,48,SENATOR
10350,2973,14,MAYOR
10351,2973,59,STATE_REP
10352,2974,37,PRESIDENT
10353,2974,42,GOVERNOR
10354,2974,47,SENATOR
10355,2974,13,MAYOR
10356,2974,60,STATE_REP
10357,2977,36,PRESIDENT
10358,2977,41,GOVERNOR
10359,2977,46,SENATOR
10360,2977,13,MAYOR
10361,2977,58,STATE_REP
10362,2978,37,PRESIDENT
10363,2978,42,GOVERNOR
10364,2978,47,SENATOR
10365,2978,14,MAYOR
10366,2978,60,STATE_REP
10367,2981,37,PRESIDENT
10368,2981,42,GOVERNOR
10369,2981,47,SENATOR
10370,2981,15,MAYOR
10371,2981,60,STATE_REP
10372,2983,37,PRESIDENT
10373,2983,41,GOVERNOR
10374,2983,47,SENATOR
10375,2983,13,MAYOR
10376,2983,56,STATE_REP
10377,2984,38,PRESIDENT
10378,2984,43,GOVERNOR
10379,2984,48,SENATOR
10380,2984,14,MAYOR
10381,2984,56,STATE_REP
10382,2985,38,PRESIDENT
10383,2985,43,GOVERNOR
10384,2985,48,SENATOR
10385,2985,14,MAYOR
10386,2985,56,STATE_REP
10387,2986,36,PRESIDENT
10388,2986,41,GOVERNOR
10389,2986,46,SENATOR
10390,2986,11,MAYOR
10391,2986,58,STATE_REP
10392,2988,38,PRESIDENT
10393,2988,43,GOVERNOR
10394,2988,48,SENATOR
10395,2988,14,MAYOR
10396,2988,56,STATE_REP
10397,2991,36,PRESIDENT
10398,2991,41,GOVERNOR
10399,2991,50,SENATOR
10400,2991,14,MAYOR
10401,2991,58,STATE_REP
10402,2992,37,PRESIDENT
10403,2992,42,GOVERNOR
10404,2992,47,SENATOR
10405,2992,13,MAYOR
10406,2992,60,STATE_REP
10407,2994,38,PRESIDENT
10408,2994,43,GOVERNOR
10409,2994,48,SENATOR
10410,2994,14,MAYOR
10411,2994,56,STATE_REP
10412,2995,37,PRESIDENT
10413,2995,42,GOVERNOR
10414,2995,47,SENATOR
10415,2995,15,MAYOR
10416,2995,60,STATE_REP
10417,2996,38,PRESIDENT
10418,2996,43,GOVERNOR
10419,2996,48,SENATOR
10420,2996,14,MAYOR
10421,2996,56,STATE_REP
10422,2997,37,PRESIDENT
10423,2997,42,GOVERNOR
10424,2997,47,SENATOR
10425,2997,11,MAYOR
10426,2997,60,STATE_REP
10427,2999,37,PRESIDENT
10428,2999,44,GOVERNOR
10429,2999,47,SENATOR
10430,2999,13,MAYOR
10431,2999,60,STATE_REP
10432,3000,38,PRESIDENT
10433,3000,43,GOVERNOR
10434,3000,48,SENATOR
10435,3000,14,MAYOR
10436,3000,56,STATE_REP
10437,3002,37,PRESIDENT
10438,3002,42,GOVERNOR
10439,3002,47,SENATOR
10440,3002,13,MAYOR
10441,3002,56,STATE_REP
10442,3003,40,PRESIDENT
10443,3003,45,GOVERNOR
10444,3003,50,SENATOR
10445,3003,12,MAYOR
10446,3003,57,STATE_REP
10447,3004,37,PRESIDENT
10448,3004,42,GOVERNOR
10449,3004,47,SENATOR
10450,3004,13,MAYOR
10451,3004,60,STATE_REP
10452,3005,37,PRESIDENT
10453,3005,42,GOVERNOR
10454,3005,47,SENATOR
10455,3005,13,MAYOR
10456,3005,60,STATE_REP
10457,3006,38,PRESIDENT
10458,3006,43,GOVERNOR
10459,3006,48,SENATOR
10460,3006,14,MAYOR
10461,3006,59,STATE_REP
10462,3007,38,PRESIDENT
10463,3007,43,GOVERNOR
10464,3007,47,SENATOR
10465,3007,14,MAYOR
10466,3007,56,STATE_REP
10467,3008,37,PRESIDENT
10468,3008,45,GOVERNOR
10469,3008,47,SENATOR
10470,3008,13,MAYOR
10471,3008,60,STATE_REP
10472,3010,36,PRESIDENT
10473,3010,42,GOVERNOR
10474,3010,47,SENATOR
10475,3010,13,MAYOR
10476,3010,60,STATE_REP
10477,3011,40,PRESIDENT
10478,3011,45,GOVERNOR
10479,3011,50,SENATOR
10480,3011,12,MAYOR
10481,3011,58,STATE_REP
10482,3012,39,PRESIDENT
10483,3012,42,GOVERNOR
10484,3012,49,SENATOR
10485,3012,11,MAYOR
10486,3012,56,STATE_REP
10487,3013,37,PRESIDENT
10488,3013,42,GOVERNOR
10489,3013,46,SENATOR
10490,3013,13,MAYOR
10491,3013,60,STATE_REP
10492,3014,37,PRESIDENT
10493,3014,42,GOVERNOR
10494,3014,47,SENATOR
10495,3014,13,MAYOR
10496,3014,58,STATE_REP
10497,3015,39,PRESIDENT
10498,3015,44,GOVERNOR
10499,3015,49,SENATOR
10500,3015,15,MAYOR
10501,3015,59,STATE_REP
10502,3016,36,PRESIDENT
10503,3016,41,GOVERNOR
10504,3016,46,SENATOR
10505,3016,11,MAYOR
10506,3016,58,STATE_REP
10507,3017,37,PRESIDENT
10508,3017,42,GOVERNOR
10509,3017,47,SENATOR
10510,3017,13,MAYOR
10511,3017,60,STATE_REP
10512,3020,36,PRESIDENT
10513,3020,41,GOVERNOR
10514,3020,46,SENATOR
10515,3020,11,MAYOR
10516,3020,58,STATE_REP
10517,3021,38,PRESIDENT
10518,3021,43,GOVERNOR
10519,3021,48,SENATOR
10520,3021,15,MAYOR
10521,3021,56,STATE_REP
10522,3023,36,PRESIDENT
10523,3023,41,GOVERNOR
10524,3023,46,SENATOR
10525,3023,11,MAYOR
10526,3023,58,STATE_REP
10527,3024,40,PRESIDENT
10528,3024,42,GOVERNOR
10529,3024,50,SENATOR
10530,3024,12,MAYOR
10531,3024,57,STATE_REP
10532,3025,37,PRESIDENT
10533,3025,42,GOVERNOR
10534,3025,46,SENATOR
10535,3025,13,MAYOR
10536,3025,60,STATE_REP
10537,3027,37,PRESIDENT
10538,3027,42,GOVERNOR
10539,3027,47,SENATOR
10540,3027,13,MAYOR
10541,3027,60,STATE_REP
10542,3029,38,PRESIDENT
10543,3029,45,GOVERNOR
10544,3029,48,SENATOR
10545,3029,14,MAYOR
10546,3029,56,STATE_REP
10547,3030,36,PRESIDENT
10548,3030,41,GOVERNOR
10549,3030,46,SENATOR
10550,3030,11,MAYOR
10551,3030,58,STATE_REP
10552,3031,39,PRESIDENT
10553,3031,44,GOVERNOR
10554,3031,49,SENATOR
10555,3031,15,MAYOR
10556,3031,59,STATE_REP
10557,3033,36,PRESIDENT
10558,3033,45,GOVERNOR
10559,3033,46,SENATOR
10560,3033,11,MAYOR
10561,3033,59,STATE_REP
10562,3034,38,PRESIDENT
10563,3034,43,GOVERNOR
10564,3034,48,SENATOR
10565,3034,14,MAYOR
10566,3034,56,STATE_REP
10567,3035,40,PRESIDENT
10568,3035,45,GOVERNOR
10569,3035,50,SENATOR
10570,3035,12,MAYOR
10571,3035,57,STATE_REP
10572,3036,36,PRESIDENT
10573,3036,41,GOVERNOR
10574,3036,46,SENATOR
10575,3036,11,MAYOR
10576,3036,58,STATE_REP
10577,3037,38,PRESIDENT
10578,3037,43,GOVERNOR
10579,3037,48,SENATOR
10580,3037,14,MAYOR
10581,3037,56,STATE_REP
10582,3039,38,PRESIDENT
10583,3039,43,GOVERNOR
10584,3039,48,SENATOR
10585,3039,14,MAYOR
10586,3039,56,STATE_REP
10587,3040,38,PRESIDENT
10588,3040,41,GOVERNOR
10589,3040,46,SENATOR
10590,3040,11,MAYOR
10591,3040,58,STATE_REP
10592,3042,38,PRESIDENT
10593,3042,43,GOVERNOR
10594,3042,48,SENATOR
10595,3042,14,MAYOR
10596,3042,56,STATE_REP
10597,3043,38,PRESIDENT
10598,3043,43,GOVERNOR
10599,3043,48,SENATOR
10600,3043,14,MAYOR
10601,3043,56,STATE_REP
10602,3044,40,PRESIDENT
10603,3044,42,GOVERNOR
10604,3044,47,SENATOR
10605,3044,13,MAYOR
10606,3044,60,STATE_REP
10607,3045,40,PRESIDENT
10608,3045,45,GOVERNOR
10609,3045,46,SENATOR
10610,3045,14,MAYOR
10611,3045,57,STATE_REP
10612,3046,36,PRESIDENT
10613,3046,41,GOVERNOR
10614,3046,46,SENATOR
10615,3046,11,MAYOR
10616,3046,58,STATE_REP
10617,3047,37,PRESIDENT
10618,3047,42,GOVERNOR
10619,3047,47,SENATOR
10620,3047,13,MAYOR
10621,3047,60,STATE_REP
10622,3049,37,PRESIDENT
10623,3049,42,GOVERNOR
10624,3049,47,SENATOR
10625,3049,13,MAYOR
10626,3049,60,STATE_REP
10627,3050,37,PRESIDENT
10628,3050,42,GOVERNOR
10629,3050,47,SENATOR
10630,3050,13,MAYOR
10631,3050,60,STATE_REP
10632,3051,36,PRESIDENT
10633,3051,41,GOVERNOR
10634,3051,46,SENATOR
10635,3051,11,MAYOR
10636,3051,58,STATE_REP
10637,3053,38,PRESIDENT
10638,3053,41,GOVERNOR
10639,3053,48,SENATOR
10640,3053,14,MAYOR
10641,3053,56,STATE_REP
10642,3054,36,PRESIDENT
10643,3054,42,GOVERNOR
10644,3054,46,SENATOR
10645,3054,11,MAYOR
10646,3054,58,STATE_REP
10647,3059,38,PRESIDENT
10648,3059,41,GOVERNOR
10649,3059,46,SENATOR
10650,3059,11,MAYOR
10651,3059,58,STATE_REP
10652,3061,37,PRESIDENT
10653,3061,42,GOVERNOR
10654,3061,47,SENATOR
10655,3061,13,MAYOR
10656,3061,60,STATE_REP
10657,3062,38,PRESIDENT
10658,3062,43,GOVERNOR
10659,3062,48,SENATOR
10660,3062,14,MAYOR
10661,3062,56,STATE_REP
10662,3063,37,PRESIDENT
10663,3063,42,GOVERNOR
10664,3063,47,SENATOR
10665,3063,13,MAYOR
10666,3063,58,STATE_REP
10667,3064,39,PRESIDENT
10668,3064,44,GOVERNOR
10669,3064,49,SENATOR
10670,3064,15,MAYOR
10671,3064,59,STATE_REP
10672,3066,37,PRESIDENT
10673,3066,42,GOVERNOR
10674,3066,47,SENATOR
10675,3066,13,MAYOR
10676,3066,60,STATE_REP
10677,3067,38,PRESIDENT
10678,3067,43,GOVERNOR
10679,3067,48,SENATOR
10680,3067,14,MAYOR
10681,3067,56,STATE_REP
10682,3068,36,PRESIDENT
10683,3068,41,GOVERNOR
10684,3068,46,SENATOR
10685,3068,11,MAYOR
10686,3068,58,STATE_REP
10687,3073,37,PRESIDENT
10688,3073,42,GOVERNOR
10689,3073,47,SENATOR
10690,3073,13,MAYOR
10691,3073,58,STATE_REP
10692,3074,36,PRESIDENT
10693,3074,41,GOVERNOR
10694,3074,46,SENATOR
10695,3074,11,MAYOR
10696,3074,58,STATE_REP
10697,3075,37,PRESIDENT
10698,3075,42,GOVERNOR
10699,3075,47,SENATOR
10700,3075,13,MAYOR
10701,3075,60,STATE_REP
10702,3076,37,PRESIDENT
10703,3076,42,GOVERNOR
10704,3076,47,SENATOR
10705,3076,13,MAYOR
10706,3076,60,STATE_REP
10707,3077,40,PRESIDENT
10708,3077,45,GOVERNOR
10709,3077,50,SENATOR
10710,3077,12,MAYOR
10711,3077,57,STATE_REP
10712,3078,40,PRESIDENT
10713,3078,44,GOVERNOR
10714,3078,50,SENATOR
10715,3078,12,MAYOR
10716,3078,60,STATE_REP
10717,3079,36,PRESIDENT
10718,3079,41,GOVERNOR
10719,3079,47,SENATOR
10720,3079,11,MAYOR
10721,3079,58,STATE_REP
10722,3082,36,PRESIDENT
10723,3082,41,GOVERNOR
10724,3082,46,SENATOR
10725,3082,11,MAYOR
10726,3082,58,STATE_REP
10727,3083,36,PRESIDENT
10728,3083,41,GOVERNOR
10729,3083,46,SENATOR
10730,3083,11,MAYOR
10731,3083,58,STATE_REP
10732,3084,38,PRESIDENT
10733,3084,41,GOVERNOR
10734,3084,46,SENATOR
10735,3084,11,MAYOR
10736,3084,58,STATE_REP
10737,3087,37,PRESIDENT
10738,3087,42,GOVERNOR
10739,3087,47,SENATOR
10740,3087,13,MAYOR
10741,3087,60,STATE_REP
10742,3088,36,PRESIDENT
10743,3088,41,GOVERNOR
10744,3088,46,SENATOR
10745,3088,11,MAYOR
10746,3088,60,STATE_REP
10747,3090,40,PRESIDENT
10748,3090,45,GOVERNOR
10749,3090,50,SENATOR
10750,3090,12,MAYOR
10751,3090,57,STATE_REP
10752,3092,38,PRESIDENT
10753,3092,43,GOVERNOR
10754,3092,48,SENATOR
10755,3092,11,MAYOR
10756,3092,56,STATE_REP
10757,3093,38,PRESIDENT
10758,3093,43,GOVERNOR
10759,3093,48,SENATOR
10760,3093,14,MAYOR
10761,3093,56,STATE_REP
10762,3094,38,PRESIDENT
10763,3094,42,GOVERNOR
10764,3094,48,SENATOR
10765,3094,14,MAYOR
10766,3094,56,STATE_REP
10767,3096,37,PRESIDENT
10768,3096,42,GOVERNOR
10769,3096,47,SENATOR
10770,3096,14,MAYOR
10771,3096,60,STATE_REP
10772,3098,39,PRESIDENT
10773,3098,44,GOVERNOR
10774,3098,49,SENATOR
10775,3098,15,MAYOR
10776,3098,59,STATE_REP
10777,3099,36,PRESIDENT
10778,3099,41,GOVERNOR
10779,3099,46,SENATOR
10780,3099,11,MAYOR
10781,3099,58,STATE_REP
10782,3100,39,PRESIDENT
10783,3100,44,GOVERNOR
10784,3100,49,SENATOR
10785,3100,15,MAYOR
10786,3100,59,STATE_REP
10787,3102,38,PRESIDENT
10788,3102,43,GOVERNOR
10789,3102,48,SENATOR
10790,3102,14,MAYOR
10791,3102,56,STATE_REP
10792,3103,36,PRESIDENT
10793,3103,41,GOVERNOR
10794,3103,46,SENATOR
10795,3103,11,MAYOR
10796,3103,58,STATE_REP
10797,3104,38,PRESIDENT
10798,3104,43,GOVERNOR
10799,3104,48,SENATOR
10800,3104,14,MAYOR
10801,3104,56,STATE_REP
10802,3106,37,PRESIDENT
10803,3106,42,GOVERNOR
10804,3106,47,SENATOR
10805,3106,13,MAYOR
10806,3106,60,STATE_REP
10807,3107,38,PRESIDENT
10808,3107,43,GOVERNOR
10809,3107,48,SENATOR
10810,3107,14,MAYOR
10811,3107,56,STATE_REP
10812,3109,36,PRESIDENT
10813,3109,41,GOVERNOR
10814,3109,46,SENATOR
10815,3109,11,MAYOR
10816,3109,58,STATE_REP
10817,3110,37,PRESIDENT
10818,3110,42,GOVERNOR
10819,3110,47,SENATOR
10820,3110,13,MAYOR
10821,3110,56,STATE_REP
10822,3111,36,PRESIDENT
10823,3111,41,GOVERNOR
10824,3111,50,SENATOR
10825,3111,11,MAYOR
10826,3111,58,STATE_REP
10827,3112,38,PRESIDENT
10828,3112,43,GOVERNOR
10829,3112,48,SENATOR
10830,3112,14,MAYOR
10831,3112,56,STATE_REP
10832,3113,36,PRESIDENT
10833,3113,41,GOVERNOR
10834,3113,47,SENATOR
10835,3113,11,MAYOR
10836,3113,58,STATE_REP
10837,3114,37,PRESIDENT
10838,3114,42,GOVERNOR
10839,3114,47,SENATOR
10840,3114,13,MAYOR
10841,3114,59,STATE_REP
10842,3116,38,PRESIDENT
10843,3116,43,GOVERNOR
10844,3116,48,SENATOR
10845,3116,14,MAYOR
10846,3116,56,STATE_REP
10847,3117,36,PRESIDENT
10848,3117,41,GOVERNOR
10849,3117,46,SENATOR
10850,3117,13,MAYOR
10851,3117,58,STATE_REP
10852,3119,37,PRESIDENT
10853,3119,42,GOVERNOR
10854,3119,47,SENATOR
10855,3119,13,MAYOR
10856,3119,60,STATE_REP
10857,3120,40,PRESIDENT
10858,3120,43,GOVERNOR
10859,3120,48,SENATOR
10860,3120,14,MAYOR
10861,3120,56,STATE_REP
10862,3121,37,PRESIDENT
10863,3121,42,GOVERNOR
10864,3121,47,SENATOR
10865,3121,13,MAYOR
10866,3121,60,STATE_REP
10867,3122,37,PRESIDENT
10868,3122,42,GOVERNOR
10869,3122,47,SENATOR
10870,3122,13,MAYOR
10871,3122,60,STATE_REP
10872,3123,40,PRESIDENT
10873,3123,45,GOVERNOR
10874,3123,50,SENATOR
10875,3123,12,MAYOR
10876,3123,57,STATE_REP
10877,3124,36,PRESIDENT
10878,3124,41,GOVERNOR
10879,3124,46,SENATOR
10880,3124,11,MAYOR
10881,3124,58,STATE_REP
10882,3125,39,PRESIDENT
10883,3125,41,GOVERNOR
10884,3125,49,SENATOR
10885,3125,15,MAYOR
10886,3125,59,STATE_REP
10887,3126,38,PRESIDENT
10888,3126,43,GOVERNOR
10889,3126,46,SENATOR
10890,3126,14,MAYOR
10891,3126,56,STATE_REP
10892,3127,38,PRESIDENT
10893,3127,43,GOVERNOR
10894,3127,48,SENATOR
10895,3127,13,MAYOR
10896,3127,57,STATE_REP
10897,3128,36,PRESIDENT
10898,3128,41,GOVERNOR
10899,3128,48,SENATOR
10900,3128,11,MAYOR
10901,3128,60,STATE_REP
10902,3132,36,PRESIDENT
10903,3132,42,GOVERNOR
10904,3132,46,SENATOR
10905,3132,11,MAYOR
10906,3132,58,STATE_REP
10907,3133,37,PRESIDENT
10908,3133,42,GOVERNOR
10909,3133,47,SENATOR
10910,3133,13,MAYOR
10911,3133,60,STATE_REP
10912,3134,37,PRESIDENT
10913,3134,42,GOVERNOR
10914,3134,47,SENATOR
10915,3134,13,MAYOR
10916,3134,60,STATE_REP
10917,3136,37,PRESIDENT
10918,3136,42,GOVERNOR
10919,3136,47,SENATOR
10920,3136,13,MAYOR
10921,3136,60,STATE_REP
10922,3137,40,PRESIDENT
10923,3137,45,GOVERNOR
10924,3137,50,SENATOR
10925,3137,12,MAYOR
10926,3137,57,STATE_REP
10927,3139,38,PRESIDENT
10928,3139,43,GOVERNOR
10929,3139,48,SENATOR
10930,3139,14,MAYOR
10931,3139,56,STATE_REP
10932,3143,37,PRESIDENT
10933,3143,42,GOVERNOR
10934,3143,47,SENATOR
10935,3143,13,MAYOR
10936,3143,60,STATE_REP
10937,3144,36,PRESIDENT
10938,3144,42,GOVERNOR
10939,3144,48,SENATOR
10940,3144,13,MAYOR
10941,3144,60,STATE_REP
10942,3145,36,PRESIDENT
10943,3145,41,GOVERNOR
10944,3145,46,SENATOR
10945,3145,11,MAYOR
10946,3145,58,STATE_REP
10947,3147,36,PRESIDENT
10948,3147,41,GOVERNOR
10949,3147,46,SENATOR
10950,3147,13,MAYOR
10951,3147,58,STATE_REP
10952,3148,37,PRESIDENT
10953,3148,42,GOVERNOR
10954,3148,47,SENATOR
10955,3148,13,MAYOR
10956,3148,60,STATE_REP
10957,3150,36,PRESIDENT
10958,3150,42,GOVERNOR
10959,3150,47,SENATOR
10960,3150,13,MAYOR
10961,3150,60,STATE_REP
10962,3151,36,PRESIDENT
10963,3151,41,GOVERNOR
10964,3151,46,SENATOR
10965,3151,11,MAYOR
10966,3151,58,STATE_REP
10967,3152,38,PRESIDENT
10968,3152,43,GOVERNOR
10969,3152,48,SENATOR
10970,3152,11,MAYOR
10971,3152,56,STATE_REP
10972,3153,36,PRESIDENT
10973,3153,41,GOVERNOR
10974,3153,46,SENATOR
10975,3153,14,MAYOR
10976,3153,58,STATE_REP
10977,3154,37,PRESIDENT
10978,3154,42,GOVERNOR
10979,3154,47,SENATOR
10980,3154,13,MAYOR
10981,3154,60,STATE_REP
10982,3155,39,PRESIDENT
10983,3155,44,GOVERNOR
10984,3155,49,SENATOR
10985,3155,15,MAYOR
10986,3155,59,STATE_REP
10987,3156,39,PRESIDENT
10988,3156,43,GOVERNOR
10989,3156,49,SENATOR
10990,3156,15,MAYOR
10991,3156,59,STATE_REP
10992,3157,37,PRESIDENT
10993,3157,42,GOVERNOR
10994,3157,47,SENATOR
10995,3157,13,MAYOR
10996,3157,60,STATE_REP
10997,3158,37,PRESIDENT
10998,3158,42,GOVERNOR
10999,3158,47,SENATOR
11000,3158,12,MAYOR
11001,3158,60,STATE_REP
11002,3159,37,PRESIDENT
11003,3159,42,GOVERNOR
11004,3159,47,SENATOR
11005,3159,13,MAYOR
11006,3159,56,STATE_REP
11007,3161,36,PRESIDENT
11008,3161,41,GOVERNOR
11009,3161,46,SENATOR
11010,3161,11,MAYOR
11011,3161,58,STATE_REP
11012,3162,37,PRESIDENT
11013,3162,42,GOVERNOR
11014,3162,47,SENATOR
11015,3162,13,MAYOR
11016,3162,60,STATE_REP
11017,3163,38,PRESIDENT
11018,3163,43,GOVERNOR
11019,3163,48,SENATOR
11020,3163,14,MAYOR
11021,3163,56,STATE_REP
11022,3164,37,PRESIDENT
11023,3164,42,GOVERNOR
11024,3164,47,SENATOR
11025,3164,13,MAYOR
11026,3164,60,STATE_REP
11027,3165,38,PRESIDENT
11028,3165,43,GOVERNOR
11029,3165,48,SENATOR
11030,3165,14,MAYOR
11031,3165,56,STATE_REP
11032,3167,40,PRESIDENT
11033,3167,45,GOVERNOR
11034,3167,47,SENATOR
11035,3167,12,MAYOR
11036,3167,57,STATE_REP
11037,3168,38,PRESIDENT
11038,3168,43,GOVERNOR
11039,3168,48,SENATOR
11040,3168,14,MAYOR
11041,3168,56,STATE_REP
11042,3169,38,PRESIDENT
11043,3169,44,GOVERNOR
11044,3169,49,SENATOR
11045,3169,15,MAYOR
11046,3169,59,STATE_REP
11047,3170,40,PRESIDENT
11048,3170,45,GOVERNOR
11049,3170,50,SENATOR
11050,3170,12,MAYOR
11051,3170,57,STATE_REP
11052,3171,37,PRESIDENT
11053,3171,42,GOVERNOR
11054,3171,47,SENATOR
11055,3171,13,MAYOR
11056,3171,60,STATE_REP
11057,3172,39,PRESIDENT
11058,3172,42,GOVERNOR
11059,3172,49,SENATOR
11060,3172,15,MAYOR
11061,3172,59,STATE_REP
11062,3174,38,PRESIDENT
11063,3174,41,GOVERNOR
11064,3174,48,SENATOR
11065,3174,14,MAYOR
11066,3174,56,STATE_REP
11067,3175,36,PRESIDENT
11068,3175,41,GOVERNOR
11069,3175,46,SENATOR
11070,3175,11,MAYOR
11071,3175,58,STATE_REP
11072,3178,36,PRESIDENT
11073,3178,41,GOVERNOR
11074,3178,46,SENATOR
11075,3178,11,MAYOR
11076,3178,58,STATE_REP
11077,3181,37,PRESIDENT
11078,3181,42,GOVERNOR
11079,3181,47,SENATOR
11080,3181,13,MAYOR
11081,3181,60,STATE_REP
11082,3182,36,PRESIDENT
11083,3182,45,GOVERNOR
11084,3182,49,SENATOR
11085,3182,11,MAYOR
11086,3182,58,STATE_REP
11087,3183,36,PRESIDENT
11088,3183,41,GOVERNOR
11089,3183,46,SENATOR
11090,3183,11,MAYOR
11091,3183,58,STATE_REP
11092,3184,37,PRESIDENT
11093,3184,42,GOVERNOR
11094,3184,47,SENATOR
11095,3184,13,MAYOR
11096,3184,60,STATE_REP
11097,3185,36,PRESIDENT
11098,3185,41,GOVERNOR
11099,3185,46,SENATOR
11100,3185,11,MAYOR
11101,3185,58,STATE_REP
11102,3186,38,PRESIDENT
11103,3186,43,GOVERNOR
11104,3186,48,SENATOR
11105,3186,14,MAYOR
11106,3186,56,STATE_REP
11107,3187,40,PRESIDENT
11108,3187,43,GOVERNOR
11109,3187,50,SENATOR
11110,3187,11,MAYOR
11111,3187,57,STATE_REP
11112,3188,39,PRESIDENT
11113,3188,44,GOVERNOR
11114,3188,49,SENATOR
11115,3188,15,MAYOR
11116,3188,59,STATE_REP
11117,3191,36,PRESIDENT
11118,3191,41,GOVERNOR
11119,3191,46,SENATOR
11120,3191,11,MAYOR
11121,3191,59,STATE_REP
11122,3192,40,PRESIDENT
11123,3192,43,GOVERNOR
11124,3192,46,SENATOR
11125,3192,12,MAYOR
11126,3192,57,STATE_REP
11127,3195,39,PRESIDENT
11128,3195,44,GOVERNOR
11129,3195,49,SENATOR
11130,3195,15,MAYOR
11131,3195,59,STATE_REP
11132,3196,36,PRESIDENT
11133,3196,41,GOVERNOR
11134,3196,46,SENATOR
11135,3196,11,MAYOR
11136,3196,60,STATE_REP
11137,3197,36,PRESIDENT
11138,3197,41,GOVERNOR
11139,3197,46,SENATOR
11140,3197,11,MAYOR
11141,3197,58,STATE_REP
11142,3198,36,PRESIDENT
11143,3198,41,GOVERNOR
11144,3198,46,SENATOR
11145,3198,11,MAYOR
11146,3198,58,STATE_REP
11147,3199,37,PRESIDENT
11148,3199,44,GOVERNOR
11149,3199,49,SENATOR
11150,3199,15,MAYOR
11151,3199,59,STATE_REP
11152,3200,37,PRESIDENT
11153,3200,42,GOVERNOR
11154,3200,47,SENATOR
11155,3200,13,MAYOR
11156,3200,60,STATE_REP
11157,3201,38,PRESIDENT
11158,3201,43,GOVERNOR
11159,3201,48,SENATOR
11160,3201,11,MAYOR
11161,3201,56,STATE_REP
11162,3202,36,PRESIDENT
11163,3202,41,GOVERNOR
11164,3202,46,SENATOR
11165,3202,11,MAYOR
11166,3202,58,STATE_REP
11167,3203,36,PRESIDENT
11168,3203,41,GOVERNOR
11169,3203,46,SENATOR
11170,3203,15,MAYOR
11171,3203,59,STATE_REP
11172,3204,38,PRESIDENT
11173,3204,43,GOVERNOR
11174,3204,48,SENATOR
11175,3204,14,MAYOR
11176,3204,56,STATE_REP
11177,3207,37,PRESIDENT
11178,3207,42,GOVERNOR
11179,3207,47,SENATOR
11180,3207,13,MAYOR
11181,3207,60,STATE_REP
11182,3208,38,PRESIDENT
11183,3208,43,GOVERNOR
11184,3208,46,SENATOR
11185,3208,14,MAYOR
11186,3208,56,STATE_REP
11187,3209,39,PRESIDENT
11188,3209,44,GOVERNOR
11189,3209,49,SENATOR
11190,3209,15,MAYOR
11191,3209,59,STATE_REP
11192,3210,37,PRESIDENT
11193,3210,42,GOVERNOR
11194,3210,46,SENATOR
11195,3210,13,MAYOR
11196,3210,60,STATE_REP
11197,3212,38,PRESIDENT
11198,3212,41,GOVERNOR
11199,3212,48,SENATOR
11200,3212,14,MAYOR
11201,3212,56,STATE_REP
11202,3213,36,PRESIDENT
11203,3213,41,GOVERNOR
11204,3213,46,SENATOR
11205,3213,11,MAYOR
11206,3213,56,STATE_REP
11207,3214,38,PRESIDENT
11208,3214,43,GOVERNOR
11209,3214,48,SENATOR
11210,3214,14,MAYOR
11211,3214,56,STATE_REP
11212,3215,38,PRESIDENT
11213,3215,43,GOVERNOR
11214,3215,48,SENATOR
11215,3215,14,MAYOR
11216,3215,56,STATE_REP
11217,3218,39,PRESIDENT
11218,3218,44,GOVERNOR
11219,3218,49,SENATOR
11220,3218,15,MAYOR
11221,3218,59,STATE_REP
11222,3220,38,PRESIDENT
11223,3220,43,GOVERNOR
11224,3220,48,SENATOR
11225,3220,14,MAYOR
11226,3220,56,STATE_REP
11227,3222,40,PRESIDENT
11228,3222,45,GOVERNOR
11229,3222,50,SENATOR
11230,3222,12,MAYOR
11231,3222,57,STATE_REP
11232,3223,36,PRESIDENT
11233,3223,41,GOVERNOR
11234,3223,46,SENATOR
11235,3223,11,MAYOR
11236,3223,58,STATE_REP
11237,3230,37,PRESIDENT
11238,3230,42,GOVERNOR
11239,3230,47,SENATOR
11240,3230,13,MAYOR
11241,3230,60,STATE_REP
11242,3232,38,PRESIDENT
11243,3232,43,GOVERNOR
11244,3232,48,SENATOR
11245,3232,14,MAYOR
11246,3232,56,STATE_REP
11247,3233,36,PRESIDENT
11248,3233,41,GOVERNOR
11249,3233,46,SENATOR
11250,3233,11,MAYOR
11251,3233,58,STATE_REP
11252,3235,37,PRESIDENT
11253,3235,42,GOVERNOR
11254,3235,47,SENATOR
11255,3235,13,MAYOR
11256,3235,60,STATE_REP
11257,3238,38,PRESIDENT
11258,3238,43,GOVERNOR
11259,3238,49,SENATOR
11260,3238,14,MAYOR
11261,3238,56,STATE_REP
11262,3239,36,PRESIDENT
11263,3239,41,GOVERNOR
11264,3239,46,SENATOR
11265,3239,11,MAYOR
11266,3239,58,STATE_REP
11267,3240,40,PRESIDENT
11268,3240,45,GOVERNOR
11269,3240,50,SENATOR
11270,3240,12,MAYOR
11271,3240,57,STATE_REP
11272,3241,37,PRESIDENT
11273,3241,42,GOVERNOR
